X,Y,INTERSECTIONID,ROUTEID,MEASURE,INTERSECTIONNAME,GRADE,INTERSECTIONKEY,ACISA,SE_ANNO_CAD_DATA,OBJECTID
-8572092.29409834,4708619.93482958,12036722_36001262,12036722,458.29000854,FLORIDA AVE NE & Ramp-36001262,13,aeddddfb59235f7cc8d23eebe557ec8b,3033,,4389609
-8573817.2510641,4707482.71420021,11000602_11047772,11000602,976.07501221,6TH ST NW & I ST NW,13,d09f923a0041880fea1e91821f79f5b1,2045,,4389641
-8576438.99404707,4707737.33540603,11001902_21050893,11001902,1170.91296387,19TH ST NW & K ST NW Service Rd,13,fcb9717e16dbf029674d4f580c3932d5,1111,,4389657
-8561718.2134641,4706546.40272826,12029702_12031982_36004642,36004642,25.80400085,Ramp-36004642 & DIX ST NE & EASTERN AVE NE,13,4c148de5dac5019bff01939bb78db204,4002a,,4389660
-8573121.64302907,4707256.80473878,11000202_11059602,11000202,499.94100952,2ND ST NW & MASSACHUSETTS AVE NW,13,12b44423dcd6ca553c1d572618c1af0f,2014,,4389725
-8581068.47648588,4709136.27434304,11037892_11075332_11078002,11037892,921.40899658,FOXHALL RD NW & RESERVOIR RD NW & SALEM LN NW,13,4973d66c3096c1fce83c254c1539b55b,6091,,4389727
-8573555.92964674,4705756.21922421,14000402_14049792,14000402,100.79399872,4TH ST SW & JEFFERSON DR SW,13,9beb801f4a46d4dcb454b0c7d6ecf584,2192,,4389748
-8572258.3486916,4706216.17068869,12000102_12025352_58013502,58013502,149.28999329,Driveway-58013502 & 1ST ST NE & CONSTITUTION AVE NE,13,5d842ed717ebf702931535bfceae441f,2159,,4389765
-8571992.83164973,4705587.07141111,13000202_13047972_13069812,13069812,0,PENNSYLVANIA AVE SE & INDEPENDENCE AVE SE & 2ND ST SE,13,a33734f53ef792b892ff55e4a9a932f1,4005,,4389782
-8564346.59072408,4705032.09984253,13015342_13031332,13031332,4076.56494141,E ST SE & BENNING RD SE,13,b55daccdd175bec90c0e9dbb169b8225,4233,,4389804
-8572508.93392178,4705584.61876636,13020322_13047972_13064282,13064282,0,NEW JERSEY AVE SE & CAPITOL PLZ SE & INDEPENDENCE AVE SE,13,a9aaf47f479014af1171c44e6744075b,2212,,4389807
-8569745.56435405,4713447.08664466,12060582_12081442,12081442,3678.63305664,SOUTH DAKOTA AVE NE & MICHIGAN AVE NE,13,ba3eb6b440372eeede7b97d0def35297,3166,,4389819
-8569331.72364185,4712096.04458557,12001802_12061422,12001802,2623.75195313,18TH ST NE & MONROE ST NE,13,89605c2c14ae3601e573b27eeb5d06c7,3172,,4389827
-8574898.63329155,4708394.37745935,11001302_11063182,11063182,1741.60595703,N ST NW & 13TH ST NW,13,d7c0830600b5b917abcfce16362aee6a,2141,,4389831
-8570299.85742437,4706439.70126744,12001302_12019822,12001302,422.61300659,13TH ST NE & C ST NE,13,ededb5c029cf03d80a226a4a7d85e9fc,3102,,4389841
-8575351.12973763,4705609.85875062,14001502_14047972_14047972A_14047972A_14047972A_14074702,14074702,0,RAOUL WALLENBERG PL SW & 15TH ST SW & INDEPENDENCE AVE SW & INDEPENDENCE AVE SW,13,d9b71f27589df0046ca6e94c2f90fad9,1226,,4389846
-8568258.36517228,4701041.40600124,13009232_13009362,13009362,3218.27587891,ALABAMA AVE SE & AINGER PL SE,13,58ff21b4943656c5ae4ff6daeb579b48,4093,,4389857
-8570526.72494823,4712018.11617883,12061422_58011052,58011052,0,Driveway-58011052 & MONROE ST NE,13,91ef6d294def0d5fd0503281874e8942,3437,,4389868
-8571040.13610991,4706704.99862647,12000802_12059472,12059472,816.190979,MARYLAND AVE NE & 8TH ST NE,13,954abfe904cb60478f6bd0e67b28b811,3085,,4389874
-8576996.45645595,4705507.34269312,14027302_14047972,14047972,3456.5300293,INDEPENDENCE AVE SW & DANIEL C FRENCH DR SW,13,6dc554256dd27be5115e2464016bb2b5,1240,,4389881
-8574970.98278211,4708706.7630079,11056552_11075462,11075462,1892.26794434,RHODE ISLAND AVE NW & LOGAN CIR NW,13,9f9ad29e4c4bc0e2431587c892a9a5b8,2157g,,4389924
-8578756.91636332,4713866.49563676,11025152_11093992,11093992,187.54200745,WINDOM PL NW & CONNECTICUT AVE NW,13,50568a9abaa1c8a472e392833cafca84,6086,,4389930
-8575665.06833956,4709586.39105356,11001602_11084562,11001602,1763.33496094,16TH ST NW & T ST NW,13,9692c180ac21317f3a201d8a34e79ad4,1060,,4389931
-8574305.83727398,4712556.39148842,11040042_11064222_11076702,11076702,1929.7590332,ROCK CREEK CHURCH RD NW & GEORGIA AVE NW & NEW HAMPSHIRE AVE NW,13,7ef29e9c2fb92a905f314f5ef8724e7e,5139,,4389932
-8580649.61772114,4714808.90474628,11027492_11094052,11027492,1742.16296387,DAVENPORT ST NW & WISCONSIN AVE NW,13,aa955ba3e926ec22f703b91f46ded77b,6133,,4389937
-8575887.8627027,4707734.79019453,11001702_21050893,11001702,1546.29394531,17TH ST NW & K ST NW Service Rd,13,487287c3c27b11c84393b3ec4008dee6,1072,,4389949
-8571292.69441741,4716176.06032509,12031982_12076052,12076052,1360.56201172,RIGGS RD NE & EASTERN AVE NE,13,05aa149c5654a48df682a275575778a3,5190,,4389977
-8569337.94425935,4707088.56347702,12001702_12039002,12001702,945.95202637,17TH ST NE & GALES ST NE,13,0eb21d0d3a16099d43e5703be384d2e5,3121,,4389988
-8574041.01495798,4709120.01509614,11000702_11075462,11075462,1223.47302246,RHODE ISLAND AVE NW & 7TH ST NW,13,65acdfc31a1e695d42b471c5fa079105,3025,,4390005
-8573819.01799217,4706442.91870166,11000602_11019822,11000602,169.05000305,6TH ST NW & C ST NW,13,5cc45d4a4a1658e30d3fd85314d17137,2038,,4390010
-8576439.66459695,4706783.47468874,11001902_11031332*1,11001902,430.61999512,19TH ST NW & E ST NW,13,24a290cc013885c02a4ad28c25a7679d,1106,,4390027
-8570599.00118921,4712013.79596401,12001202_12061422,12061422,590.81799316,MONROE ST NE & 12TH ST NE,13,6c9bd5a2df0c6f6e42ad3549284866be,3169,,4390041
-8571428.66207442,4705584.8255537,13000602_13047972,13000602,245.38400269,6TH ST SE & INDEPENDENCE AVE SE,13,b09ac228c79fd76d86de1657c39ea94a,4016,,4390045
-8571040.03751129,4705626.68227291,13000802_13065392,13065392,984.59899902,NORTH CAROLINA AVE SE & 8TH ST SE,13,5acebe7ec9195741eb48f38722b0f5d1,4021c,,4390046
-8563326.82802716,4707122.33387819,12029642_12063252,12029642,979.70898438,DIVISION AVE NE & NANNIE HELEN BURROUGHS AVE NE,13,de060a3988ab1523f00fc4aaae382809,4077,,4390055
-8571546.6893694,4706369.62959472,12000502_12019822,12019822,884.43798828,C ST NE & 5TH ST NE,13,ddde92d757b184a269c360692c978a24,3065,,4390063
-8571664.80014377,4705300.09713443,13000402_13065392_13079172,13000402,466.30700684,4TH ST SE & NORTH CAROLINA AVE SE & SEWARD SQ SE,13,0becc0e00b6e256cb47c339b68e21de1,4012,,4390068
-8575145.81626283,4704965.54842906,14058502_36002322,36002322,171.2480011,Ramp-36002322 & MAINE AVE SW,13,0d6db238f0ba1de6e5e76fba57d53053,1245,,4390079
-8571873.50900074,4711713.74344898,12048752_12060582,12060582,755.69396973,MICHIGAN AVE NE & IRVING ST NE,13,6d06c0065ace31c334b2ad76402adfa4,3234,,4390091
-8574343.75288824,4709949.36662312,11088462_11089442,11088462,1020.92602539,V ST NW & VERMONT AVE NW,13,57bb56427a25517276b95bb1d9f4206c,5202a,,4390105
-8574410.66903905,4710182.62068103,11036722_11080082,11036722,1712.78295898,FLORIDA AVE NW & SHERMAN AVE NW,14,9452bac7a7fb56a06e688688337e736a,5171,,4390115
-8571726.95259471,4715769.43077916,12023332_12076052,12023332,1116.82897949,CHILLUM PL NE & RIGGS RD NE,13,4db485c1d029bd46b845b473ebb01346,5189,,4390128
-8575379.21915101,4713349.49214894,11011052_11088012,11011052,377.85699463,ARKANSAS AVE NW & UPSHUR ST NW,13,de76beba705fecf9990fd5f0ac28735f,5111,,4390136
-8565815.16510044,4706587.79713016,12003902_12015342,12015342,3144.60205078,BENNING RD NE & 39TH ST NE,13,ce080f4aa86acf54555e6e68ee265423,4257,,4390171
-8571664.67759602,4706216.42377494,12000402_12025352,12000402,244.94500732,4TH ST NE & CONSTITUTION AVE NE,13,edc8d726de10d84b46d803f0312f217e,3056,,4390177
-8572787.8814465,4703081.33608634,14000052_14071892,14071892,173.90699768,POTOMAC AVE SW & HALF ST SW,13,8ed7cf28b0f27dc8a382d0e64057d9c5,2280,,4390181
-8570658.45549013,4704679.44972341,13001102_13038612,13001102,947.80603027,11TH ST SE & G ST SE,13,61cd56ad7c901ea150c2ffc2a342f8f2,4036,,4390217
-8580180.63762526,4714262.21203551,11003902_11063762,11063762,2456.57202148,NEBRASKA AVE NW & 39TH ST NW,13,c459ec952455cc485f22ad3f9f61e241,6037,,4390238
-8570922.2541556,4701830.31674456,13059452_36003592_58015772,58015772,47.08300018,Driveway-58015772 & MARTIN LUTHER KING JR AVE SE & Ramp-36003592,13,be94db9cdcbe6c32e4789c349cacb62e,4124,,4390247
-8580173.60858053,4711852.83694568,11003902_11047842_11059602,11047842,267.67300415,IDAHO AVE NW & 39TH ST NW & MASSACHUSETTS AVE NW,13,eabcda7ae26b81bd48c7c1d9cb5ca5bd,6036,,4390255
-8576600.36624011,4706980.13250654,11002002_11034382,11002002,477.72601318,20TH ST NW & F ST NW,13,f2625dc1fc2afee05079bbb58084f6d3,1120,,4390265
-8580818.86799255,4712459.55616559,11059602_58016052,58016052,0,Driveway-58016052 & MASSACHUSETTS AVE NW,13,3fc4278aec80b1fae22df08f6254930f,6103,,4390272
-8570299.33109471,4713185.35530927,12001302_12084892,12084892,1393.6529541,TAYLOR ST NE & 13TH ST NE,13,738bd82b16cc1559360d00508ecf09c7,3161b,,4390276
-8574908.04809225,4711184.5023556,11001302_11043742,11043742,812.07501221,HARVARD ST NW & 13TH ST NW,13,732f6dabedb087d333e25607e08fdbf1,5039,,4390302
-8575647.55639981,4718862.91500794,11001602_11046082,11001602,8957.88867188,16TH ST NW & HOLLY ST NW,13,a7f9ac1024ea70db32c44e18e558897d,5093,,4390306
-8569987.86081392,4706439.66924598,12001402_12019822,12001402,418.81100464,14TH ST NE & C ST NE,13,7283f5a11ea93881149e4ac7c81f1567,3108,,4390340
-8581350.78918858,4715853.25390176,11049982_11092692,11049982,1896.77197266,JENIFER ST NW & WESTERN AVE NW,13,c713c0e0474843ccbe90aa9c5e48790c,6127,,4390346
-8575261.2416657,4705042.05167033,14031822_14058502,14031822,21.57299995,EAST BASIN DR SW & MAINE AVE SW,13,80ff9eb76f6a4277b1aa653443c81963,1228,,4390371
-8575735.33057861,4705604.55446554,14047972A_58010942,58010942,202.92199707,Driveway-58010942 & INDEPENDENCE AVE SW,13,226b505f4b531f48d71e211445df4cca,1248,,4390385
-8573068.1712499,4706227.24327752,11025352_11057132,11057132,489.58700562,LOUISIANA AVE NW & CONSTITUTION AVE NW,13,9081adf69f7605b8430f00a0929a9cfa,2148,,4390390
-8573499.47173421,4717892.66559492,11016382_11019632,11019632,0,BUTTERNUT ST NW & BLAIR RD NW,13,c1e79a12626d1c28686b187b14efb425,5274,,4390394
-8569109.2500852,4712665.53931284,12069942_12081442,12081442,2895.27294922,SOUTH DAKOTA AVE NE & PERRY ST NE,13,f77e032930a493e1497e3c34427765e4,3211,,4390420
-8571119.98503793,4706216.82485892,12025352_12059602,12025352,1164.58605957,CONSTITUTION AVE NE & MASSACHUSETTS AVE NE,13,ca33062b5217622325d64b4873bb67f5,3078,,4390423
-8572956.47312647,4703991.75297948,14000102_14057852,14000102,371.52801514,1ST ST SW & M ST SW,13,14369d034ff7942db16feeb7f581d577,2174,,4390424
-8573189.69456897,4709502.8022963,11000202_11075462_11078912,11000202,1036.73498535,2ND ST NW & RHODE ISLAND AVE NW & SEATON PL NW,13,7e35537330be60ebff164b4bc960e7a0,3008,,4390441
-8572301.60433769,4711222.83487589,12038092_12060582,12038092,170.84700012,FRANKLIN ST NE & MICHIGAN AVE NE,13,172c299cb1db8a63b9fe59f51254ef65,5233,,4390448
-8570657.65713784,4706904.79185976,12001102_12059472,12059472,1152.19702148,MARYLAND AVE NE & 11TH ST NE,13,42bc5217056045da3dce8e5827eea95c,3097,,4390452
-8574654.45790236,4714780.52306238,11039062_11040042,11039062,1598.02001953,GALLATIN ST NW & GEORGIA AVE NW,13,28445ab8bc84aaa790b3d701b9a4b288,5128,,4390453
-8579662.26463738,4712149.30791897,11057982_11094052,11057982,1496.36999512,MACOMB ST NW & WISCONSIN AVE NW,13,c2c3ed09bace8ecac5a79576f65352e6,6143,,4390454
-8564831.54151225,4707438.68485156,12004402_12047192_12063252,12047192,444.64498901,HUNT PL NE & 44TH ST NE & NANNIE HELEN BURROUGHS AVE NE,13,0c9ad34a067735125f136f7029979ba0,4073,,4390468
-8567027.83657649,4701248.70706579,13017352_13033602,13017352,2267.38208008,BRANCH AVE SE & ERIE ST SE,13,388c579757f3060bf975fd9e33dc868b,4197,,4390469
-8579229.91953286,4709746.63530218,11093082_11094052,11094052,1668.375,WISCONSIN AVE NW & WHITEHAVEN PKWY NW,13,badfffc457ba5ced438dfa8d85cba015,6154a,,4390473
-8571796.02865034,4702302.29465286,13083422_15081252A,13083422,0,SUITLAND PKWY SE & SOUTH CAPITOL ST BN,14,30c42884acfe1183be08659c15267558,4191,,4390498
-8575630.48421098,4711461.12798301,11001502_11048752,11048752,2623.86010742,IRVING ST NW & 15TH ST NW,13,6e3e1dd6c2088635dd205c39b1dde5f9,5075,,4390525
-8576489.04896423,4708666.89700706,11031202_11064222,11031202,401,DUPONT CIR NW & NEW HAMPSHIRE AVE NW,13,8fe1fcc79b30af2f59f37a91e47ca5e0,1195,,4390539
-8568368.98610919,4703540.7731951,13002502_13061162_36002872,36002872,70.28600311,Ramp-36002872 & 25TH ST SE & MINNESOTA AVE SE,13,43ec5f30351db7356f4f1c0024c01ada,4146,,4390543
-8576600.76884514,4709519.88617003,11002002_11036722,11002002,2368.16210938,20TH ST NW & FLORIDA AVE NW,13,4bf50a202bc458e7ff3acd8b7da2716f,1376,,4390573
-8576517.266203,4705484.34299166,14047972_14047972A,14047972,3082.6340332,INDEPENDENCE AVE SW & INDEPENDENCE AVE SW,13,d37e1cff9d8b4f9a979b6d0a6e02a0cc,1253,,4390588
-8571039.8327845,4707717.93874664,12000802_12050892,12050892,1223.54504395,K ST NE & 8TH ST NE,13,61771ad8a9ad92515ebbca2bd21dc21f,3084,,4390593
-8578678.91045486,4708482.99561464,11065842_11094052,11065842,3381.44311523,O ST NW & WISCONSIN AVE NW,13,76214c3e2466d6b8af4b80bba0e18e77,6134a,,4390608
-8576241.87771981,4707737.73054153,11001802_21050893,11001802,1171.31604004,18TH ST NW & K ST NW Service Rd,13,299abecad180a62aa2b5e8693ca2dc46,1092,,4390610
-8569261.97153851,4708163.81868169,12001702_12057852,12057852,1107.20495605,M ST NE & 17TH ST NE,13,3575a563a08845ff115dc20f8f450ee9,3124,,4390622
-8571718.61937963,4698226.89905154,13000402A_13000402A_13061292_13093602,13061292,786.74499512,MISSISSIPPI AVE SE & 4TH ST SE & WILMINGTON PL SE,13,4c55079f3d1b7eaed64b2ee56e653ab3,4138a,,4390651
-8572819.21807652,4706613.21375763,11026912_11064282,11064282,311.78201294,NEW JERSEY AVE NW & D ST NW,13,0bba862df2d5c8bf3fe95e8b568e4efc,2149,,4390653
-8571353.15614542,4703994.87046411,13048842_13057852,13057852,982.72399902,M ST SE & ISAAC HULL AVE SE,13,d2bc5b8c7761abb35ecd4e8ad0c40dd7,2249,,4390654
-8570304.17443446,4706214.87731908,12001302_12025352_12085212,12001302,247.57099915,13TH ST NE & CONSTITUTION AVE NE & TENNESSEE AVE NE,13,a82ef67cd05ee27cad01cf7f93679900,3103,,4390657
-8568425.88164845,4710010.03434945,12015992_12073712,12015992,2304.58496094,BLADENSBURG RD NE & QUEENS CHAPEL RD NE,13,fd775a2b311d65edac1f05a4c0f481ad,3145,,4390682
-8569945.54675008,4702607.27869626,13001402_13040752,13040752,602.55999756,GOOD HOPE RD SE & 14TH ST SE,13,5033a68317725bb59d33f515a7343118,4115,,4390683
-8571428.98766046,4705298.56023833,13000602_13069812_13079172,13069812,493.68600464,PENNSYLVANIA AVE SE & 6TH ST SE & SEWARD SQ SE,13,efbe8ccd2087f094c2fe8653e021180f,4018,,4390694
-8574610.81934784,4708166.45432234,11001102_11057852,11057852,1516.41796875,M ST NW & 11TH ST NW,13,eae2cd337f44df063c58a18a1f1ff0c5,2108,,4390706
-8577275.75011413,4707746.06273463,36003102_36003302_36004912_36004932,36004912,48.55099869,Ramp-36004912 & Ramp-36003102 & Ramp-36003302 & Ramp-36004932,13,5fdd0453492f34455366b0faa16e33cc,1197a,,4390740
-8574155.63606434,4707332.02655259,11000802_11042442,11000802,418.51400757,8TH ST NW & H ST NW,13,50d41659bda45a9341ae779645712d0c,1388,,4390747
-8574593.3299074,4719355.69412061,11009422_11051022,11009422,1291.68505859,ALASKA AVE NW & KALMIA RD NW,13,16565648eb0f18fe82888670786db9e8,5117a,,4390776
-8572609.6719985,4705222.62088616,13026912_14026912_15081252,15081252,280.02398682,SOUTH CAPITOL ST BN & D ST SW & D ST SE,13,056b7fad99237dde8e9b3550eb503a76,2225,,4390787
-8575157.86977037,4710103.20979123,11001402_11090152,11090152,1729.88903809,W ST NW & 14TH ST NW,13,de942dc9f74f5685eedc7c61a553ec72,5074,,4390789
-8573474.20428535,4708949.31446483,11064282_11072862,11064282,2198.46606445,NEW JERSEY AVE NW & Q ST NW,13,8698948c85f46f797e7f528f2dc33a85,3027,,4390792
-8568258.34707535,4701190.62888125,13002502_13009362,13009362,3334.15600586,ALABAMA AVE SE & 25TH ST SE,13,d42e475f65574b5233e85bb19c1ac3f9,4089,,4390797
-8579184.41924672,4714813.21637205,11025152_11027492,11025152,6217.65917969,CONNECTICUT AVE NW & DAVENPORT ST NW,13,775f92e0d6284ffbd86db73f065c6d92,6066,,4390829
-8566554.96150092,4705582.65459737,13003602_13012092_13061162,13012092,358.09698486,B ST SE & 36TH ST SE & MINNESOTA AVE SE,13,92f80c3e7796fa343362c7040eb91c15,4134,,4390841
-8571991.78779209,4706673.06418605,12000202_12059602,12000202,599.29199219,2ND ST NE & MASSACHUSETTS AVE NE,13,311bf2810dddc3fcca61054b56fc1560,3050,,4390860
-8577465.72401502,4716174.10117532,11040722_11060642_11067792,11060642,1952.07104492,MILITARY RD NW & GLOVER RD NW & OREGON AVE NW,13,aab826e5229b77d626211dc2150142f6,6111,,4390863
-8569698.74804575,4707476.14730423,12015992_12059472_12062202,12015992,90.65000153,BLADENSBURG RD NE & MORSE ST NE & MARYLAND AVE NE,13,12d50bd8defebc2bac254c70ea392c34,3143,,4390866
-8576600.23394051,4707118.68762923,11002002_11038612,11002002,585.26000977,20TH ST NW & G ST NW,13,d3fc8c7503b7181dd27def01bdbd19ea,1121,,4390867
-8574247.47876078,4712052.8954218,11040042_11068902,11068902,449.90899658,PARK RD NW & GEORGIA AVE NW,13,10c8af2c11f41a6929c2f1d6877fafbe,5140a,,4390871
-8575157.65124413,4707893.24083699,11001402_11053492,11001402,1577.54394531,14TH ST NW & L ST NW,13,f63110cea700e723ffd3d38eb1b4814c,1017,,4390872
-8573766.18422811,4711489.44705872,47089012_47089052,47089012,51.83399963,Alley-47089012 & Alley-47089052,13,dd14e4c613de467a47e141693d2c184e,5176,,4390873
-8577112.43802216,4705942.18485096,11044262_11060432,11060432,0,LINCOLN MEMORIAL CIR NW & HENRY BACON DR NW,13,53926d6be4f01a714328b9aaed0d2ee9,1362,,4390880
-8580405.25473482,4713980.42726441,11085182_11095222*1,11095222,1176.93103027,YUMA ST NW & TENLEY CIR NW,13,babb800711fbfc203084d3f1e60333c9,6156f,,4390889
-8567177.40615762,4706918.00275535,12010332_12015342,12015342,2045.73095703,BENNING RD NE & ANACOSTIA AVE NE,13,19ed5aee968f189c7a44398b5b37713e,4071,,4390911
-8572954.19562975,4709580.00233434,11000102_11084562,11084562,270.14401245,T ST NW & 1ST ST NW,13,ea37633532161a22430491cf79912177,3007a,,4390914
-8574406.08540528,4712383.06074249,11064222_11072342_11081832,11072342,526.48498535,PRINCETON PL NW & NEW HAMPSHIRE AVE NW & SPRING RD NW,13,d22022ac3aa404a6f308935c5255d11b,5254,,4390917
-8574274.92652052,4707955.42959199,11000902_11053492,11000902,1616.11901855,9TH ST NW & L ST NW,13,093d7769a8befccd641c696d4d1028a4,2075,,4390930
-8575649.85373378,4717701.21447202,11001602_11011572_11080242,11080242,0,SHERRILL DR NW & 16TH ST NW & ASPEN ST NW,13,02dec6b7ad4697a4fe8116ffdc20d070,5084,,4390938
-8576794.38205627,4707298.15976258,11002102_11042442,11042442,3501.34692383,H ST NW & 21ST ST NW,13,e600ba48665deb46abbf1f208a63fa30,1136,,4390939
-8574696.19919505,4716484.66231974,11040042_11072932,11072932,1408.77197266,QUACKENBOS ST NW & GEORGIA AVE NW,13,5d952d80e45fb787fc517b76f7d6a141,5261,,4390956
-8567679.36983896,4701741.41985507,13003002_13009362,13009362,3974.18505859,ALABAMA AVE SE & 30TH ST SE,13,8709d31ae2437092ed5802700b89a83b,4090,,4390960
-8576440.34640667,4706700.46827987,11001902_11031332,11001902,366.18600464,19TH ST NW & E ST NW,13,87c7ace226ec9554b3f3c1879b2c2a20,1105,,4390968
-8572112.31297819,4708631.36598324,12036722_12064672,12036722,440.34698486,FLORIDA AVE NE & NEW YORK AVE NE,13,f58d995ee2327b19c0ff94910468b1cd,3033,,4390981
-8574688.39370421,4715097.42056093,11040042_11048422,11048422,1620.8840332,INGRAHAM ST NW & GEORGIA AVE NW,13,5136fc4a3751617387bbae167dc44423,5132,,4390985
-8571173.98221015,4707717.9710618,12000702_12050892,12050892,1119.01501465,K ST NE & 7TH ST NE,13,d62ecb60e3af1f19b089b7f33b6653d4,3080,,4390986
-8575887.82948341,4707893.97201123,11001702_11053492,11001702,1669.82397461,17TH ST NW & L ST NW,13,90337bd3321fe8b3b38a8f86ecee42cf,1073,,4390993
-8580054.76232244,4713251.97420941,11094052_58013362_58016502_58023052,58013362,0,Driveway-58013362 & Driveway-58016502 & Driveway-58023052 & WISCONSIN AVE NW,13,88faa21440f725db483edbb60a6884ec,6137,,4391004
-8574292.62015112,4705191.14962471,14026912_36004832,36004832,0,Ramp-36004832 & D ST SW,13,f8c1a5da9c180e3c36132028d845c0ee,1211,,4391009
-8576437.75428103,4708167.69706519,11001902_11057852,11001902,1504.88500977,19TH ST NW & M ST NW,13,a78856788a5c62f35c1c9773e0457155,1113,,4391039
-8568623.09692666,4700373.03558766,13009362_36004522,36004522,222.18600464,Ramp-36004522 & ALABAMA AVE SE,13,eb62a65aa4a20ff68fbcf5624ece40b5,4088,,4391041
-8573669.87546137,4706270.61174678,11025352_11069812*1,11069812,554.25799561,PENNSYLVANIA AVE NW & CONSTITUTION AVE NW,13,347f111f531c3e41b00c4ba7ac191b51,2205,,4391044
-8574040.7097094,4706968.96912128,11000702_11034382,11034382,1020.74902344,F ST NW & 7TH ST NW,13,4f27ea0441a7beb69ddde6c07bd0e10f,2055,,4391066
-8568620.80011048,4703385.96082775,13002302_13061162,13002302,0,23RD ST SE & MINNESOTA AVE SE,13,5ec94f241eb07fa1e5b612768a0184d2,4133,,4391067
-8576241.55219448,4708167.60723655,11001802_11057852,11057852,2707.48803711,M ST NW & 18TH ST NW,13,52c77c00a9f66166734f01551a120599,1094a,,4391083
-8575668.86517632,4707735.34449008,11001602_21050893,11001602,326.9750061,16TH ST NW & K ST NW Service Rd,13,1d433bdd6e74df4b24e96d1957e71343,1052,,4391094
-8575204.46380315,4708187.51153454,11059602_11085732,11085732,171.25300598,THOMAS CIR NW & MASSACHUSETTS AVE NW,13,a5bd48469c10e281018811e9ebf7109e,1365a,,4391132
